emp_no,first_name,last_name,gender,to_date
15656,Mohammad,Schaaf,M,9999-01-01
15682,Hiroyasu,Przulj,M,9999-01-01
15687,Dekang,Ambroszkiewicz,M,9999-01-01
15703,Chenye,Hanratty,M,9999-01-01
15708,Reuven,Kushnir,F,9999-01-01
15714,Troy,Bala,F,9999-01-01
15715,Insup,Ibel,F,9999-01-01
15726,Zhilian,Parascandalo,M,9999-01-01
15739,Poorav,Bahr,F,9999-01-01
15740,Stepehn,Pocchiola,M,9999-01-01
15750,Arumugam,Bresenham,M,9999-01-01
10157,Nigel,Aloisi,M,9999-01-01
15934,Kensyu,Shinomoto,F,9999-01-01
15938,Garnik,Covnot,F,9999-01-01
15942,Murthy,Rosca,M,9999-01-01
15943,Yakkov,Demke,M,9999-01-01
15945,Hauke,Larfeldt,M,9999-01-01
15948,Karoline,Versino,F,9999-01-01
15955,Yuguang,Dratva,F,9999-01-01
15971,Arumugam,Aloia,M,9999-01-01
15977,King,Ballarin,M,9999-01-01
15978,Kaijung,Wielonsky,F,9999-01-01
15993,Yoshimitsu,Peir,M,9999-01-01
16000,Marek,Demos,F,9999-01-01
16018,Boutros,Papadias,M,9999-01-01
16019,Chaoyi,Heystek,F,9999-01-01
16025,Doowon,Luce,F,9999-01-01
16028,JiYoung,Takkinen,F,9999-01-01
16033,Wayne,Spelt,F,9999-01-01
16052,Maria,Rodham,F,9999-01-01
16066,Marsha,Penn,F,9999-01-01
16068,Leandro,Zongker,M,9999-01-01
16076,Marko,Ebeling,M,9999-01-01
16077,Kannan,Heemskerk,F,9999-01-01
16086,Mohammad,Denos,M,9999-01-01
16094,Berto,Rosar,M,9999-01-01
16099,Mohan,Ferretti,M,9999-01-01
16126,Tse,Crabtree,M,9999-01-01
16130,Kerryn,Belinskaya,M,9999-01-01
16134,Annemarie,Chaudhuri,F,9999-01-01
16138,Leucio,Krzyzanowski,M,9999-01-01
16154,Monique,Docker,M,9999-01-01
16185,Marin,Winter,F,9999-01-01
16192,Leandro,Sigstam,M,9999-01-01
16201,Krassimir,Olano,M,9999-01-01
16227,Hitomi,Vural,F,9999-01-01
16229,Ronnie,Lanzelotte,F,9999-01-01
16230,Ung,Babu,M,9999-01-01
16233,Sushant,Baba,M,9999-01-01
16234,Jacopo,Basart,F,9999-01-01
16246,Makato,Masaki,M,9999-01-01
16252,Carrsten,Mattern,F,9999-01-01
16266,Mikhail,Sethi,M,9999-01-01
16272,Shuho,Zeleznik,M,9999-01-01
16274,Sadun,Navazio,M,9999-01-01
16324,Billie,Bazzichi,M,9999-01-01
16337,Hironoby,Schaad,M,9999-01-01
16341,Boutros,Fendler,F,9999-01-01
16355,Nikolaos,Luca,M,9999-01-01
16364,Yifei,Gini,M,9999-01-01
16365,Janalee,Mellouli,F,9999-01-01
16377,Duri,Stanger,M,9999-01-01
16380,Zhilian,Chleq,M,9999-01-01
16382,Chaoyi,Talmon,M,9999-01-01
16383,Lidong,Czap,F,9999-01-01
16388,Subhankar,Georgatos,M,9999-01-01
16397,Shimshon,Cusworth,F,9999-01-01
16398,Limsoon,Krzyzanowski,M,9999-01-01
16399,Apostol,Collette,F,9999-01-01
16404,Rafols,Rabehasaina,M,9999-01-01
16412,Moss,Tokunaga,F,9999-01-01
16425,Idoia,Beerel,M,9999-01-01
16438,Abdulla,Demeyer,M,9999-01-01
16446,Jouko,Chinin,M,9999-01-01
16447,Zhiguo,Savasere,F,9999-01-01
16448,Tsvetan,Zwicker,M,9999-01-01
16453,Goncalo,Basart,M,9999-01-01
16471,Bogdan,Birta,M,9999-01-01
16479,Jixiang,Eiter,M,9999-01-01
16486,Sanjay,Perin,M,9999-01-01
16487,Arunas,Yemenis,M,9999-01-01
16490,Muzhong,Thiria,M,9999-01-01
16491,Emdad,Radwan,M,9999-01-01
16504,Mong,Cromarty,F,9999-01-01
16510,Mototsugu,Vecchio,M,9999-01-01
16537,Weidon,Seiwald,M,9999-01-01
16539,Gretta,Fetvedt,M,9999-01-01
16546,Sangeeta,Lanphier,M,9999-01-01
16549,Olivera,Thibadeau,M,9999-01-01
16551,Sadegh,Ranon,M,9999-01-01
16556,Mostafa,Hiltgen,M,9999-01-01
16567,Hein,Senzako,M,9999-01-01
16570,Uta,Matzen,F,9999-01-01
16580,Masaru,Valiente,F,9999-01-01
16607,Vishwani,Honglei,F,9999-01-01
16619,Arvind,Boguraev,F,9999-01-01
16657,Yongdong,Heyers,M,9999-01-01
16658,Florian,Soicher,M,9999-01-01
16672,Georgi,Peris,M,9999-01-01
16674,Duke,Takanami,M,9999-01-01
16679,Domenick,Cummings,F,9999-01-01
16683,Hatem,Ghandeharizadeh,F,9999-01-01
16716,Ramachenga,Zumaque,F,9999-01-01
16719,Sasan,Benantar,M,9999-01-01
16723,Mohd,Randt,F,9999-01-01
16729,Kirk,Broomell,M,9999-01-01
16731,Domenico,Versino,M,9999-01-01
16759,Vojin,Masaki,M,9999-01-01
16799,Shigeichiro,Bamford,M,9999-01-01
16801,Gila,Strooper,M,9999-01-01
16803,Ziva,Rohrbach,M,9999-01-01
16806,Sreekrishna,Dayana,M,9999-01-01
16808,Kiyokazu,Katiyar,M,9999-01-01
16851,Leon,Stasinski,M,9999-01-01
16852,Yefim,Fontet,F,9999-01-01
16862,JiYoung,Eppinger,M,9999-01-01
16864,Candido,Gecsel,M,9999-01-01
16869,Yakkov,Huttel,M,9999-01-01
16871,Munir,Stiles,M,9999-01-01
16875,Nikolaos,Radhakrishnan,M,9999-01-01
16880,Honesty,Bresenham,M,9999-01-01
16897,Charlene,Ebeling,M,9999-01-01
16910,Kazunori,Botman,M,9999-01-01
16919,Tesuya,Yurov,F,9999-01-01
16921,Evgueni,Yeung,M,9999-01-01
16954,Akhilish,Apsitis,M,9999-01-01
16955,Sangeeta,Marrakchi,M,9999-01-01
16969,Sanjit,Braccini,F,9999-01-01
16986,Hirochika,Gecseg,M,9999-01-01
16988,Xiong,Peron,M,9999-01-01
16993,Hongzue,Dahlbom,M,9999-01-01
16999,Bezalel,Sadowsky,F,9999-01-01
17012,Valdiodio,Petereit,M,9999-01-01
17018,Berhard,Tasistro,F,9999-01-01
17024,Ewing,Siepmann,F,9999-01-01
17041,Nishit,Montemayor,F,9999-01-01
17046,Fay,Kornyak,F,9999-01-01
17048,Christoph,Murthy,M,9999-01-01
17055,Marin,Wixon,M,9999-01-01
17063,Anoosh,Thiran,M,9999-01-01
17066,Heping,Ruther,M,9999-01-01
17068,Bodh,Gopalakrishnan,F,9999-01-01
17072,Richara,Bala,M,9999-01-01
17076,Gudjon,Hitomi,M,9999-01-01
17078,Gill,Hinsberger,M,9999-01-01
17081,Weiru,Murtafg,F,9999-01-01
17089,Rafail,Erman,F,9999-01-01
17098,Xuedong,Gelosh,F,9999-01-01
17101,Sandeepan,Compeau,M,9999-01-01
17102,Radhika,Garnick,F,9999-01-01
17103,Takahiro,Feldmann,M,9999-01-01
17120,Yifei,Polupanov,M,9999-01-01
17125,Akhilish,Zweizig,M,9999-01-01
17126,Matk,Schapire,F,9999-01-01
17143,Ziyad,Munke,M,9999-01-01
17146,Aemilian,Barbanera,F,9999-01-01
17158,Danai,Vecchio,F,9999-01-01
17159,Quingbo,Mitchem,F,9999-01-01
17160,Shay,Montemayor,F,9999-01-01
17163,Yurii,Papsdorf,M,9999-01-01
17199,Vasilis,Guardalben,M,9999-01-01
17215,Junichi,Langford,M,9999-01-01
17220,Lorien,Panwar,F,9999-01-01
17222,Leen,Muchinsky,M,9999-01-01
17235,Ronnie,Rissanen,M,9999-01-01
17236,Matk,Merro,F,9999-01-01
17245,Neven,Milicia,F,9999-01-01
17260,Abdulah,Famili,F,9999-01-01
17277,Arnd,Hopewell,M,9999-01-01
17280,Xuejia,Merle,F,9999-01-01
17285,Mario,Weiland,F,9999-01-01
17294,Shrikanth,Pietrzykowski,M,9999-01-01
17326,Arumugam,Ramsay,F,9999-01-01
17327,Yongmin,Gihr,M,9999-01-01
17329,Shaunak,Tyugu,M,9999-01-01
17336,Shigenori,Chaudhuri,M,9999-01-01
17339,Fan,Mullainathan,F,9999-01-01
17340,Yurii,Brookman,M,9999-01-01
17352,Muneo,Katiyar,M,9999-01-01
17355,Mingzeng,Weisert,F,9999-01-01
17384,Youngkon,Nooteboom,M,9999-01-01
17387,Shir,Serra,F,9999-01-01
17396,Valeri,Henders,F,9999-01-01
17397,Kenroku,Hardjono,F,9999-01-01
17412,Leni,Vilarrasa,F,9999-01-01
17436,Chirstian,Munawer,M,9999-01-01
17448,Makato,Belinskaya,F,9999-01-01
17468,Abdelghani,Irland,F,9999-01-01
17470,Genevieve,Lichtner,M,9999-01-01
17472,Murthy,Verhoeff,M,9999-01-01
17487,Gully,Staudhammer,F,9999-01-01
17489,Karlis,Vigier,M,9999-01-01
17500,Jinya,Bratsberg,M,9999-01-01
17505,Gunilla,Moffat,F,9999-01-01
17512,Frederique,Hofmeyr,F,9999-01-01
17520,Shahab,Keohane,F,9999-01-01
17539,Cathie,Uhrik,F,9999-01-01
17544,Kien,Marletta,M,9999-01-01
17552,Pradeep,Neiman,F,9999-01-01
17556,Makato,Tsukuda,F,9999-01-01
17559,Annemarie,Papastamatiou,M,9999-01-01
17573,Berthier,Deverell,M,9999-01-01
17576,Behnaam,Krybus,M,9999-01-01
17582,Kauko,Spieker,M,9999-01-01
17584,Emdad,Coorg,F,9999-01-01
17586,Lein,Halevi,F,9999-01-01
17629,Mostafa,Winter,M,9999-01-01
17647,Vasilis,Swab,F,9999-01-01
17657,Thanasis,Zucker,M,9999-01-01
17674,Adib,Braccini,M,9999-01-01
17677,Mingdong,Ramalingam,F,9999-01-01
17683,Bernt,Henders,F,9999-01-01
17688,Faiza,Cincotta,F,9999-01-01
17696,Feiyu,Kusalik,F,9999-01-01
17699,Radhia,Heping,F,9999-01-01
17704,Vatsa,Broomell,F,9999-01-01
17705,Toshimo,Mellouli,M,9999-01-01
17711,Owen,Katiyar,F,9999-01-01
17716,Josyula,Vitiello,M,9999-01-01
17728,Tsuneo,Lienhardt,M,9999-01-01
17742,Tru,Cappelletti,M,9999-01-01
17745,Hatem,Schreiter,M,9999-01-01
17778,Chirstian,Matzov,M,9999-01-01
17791,Matt,Stifter,F,9999-01-01
17798,Guangming,Suessmith,M,9999-01-01
17807,Jianhua,Glowinski,M,9999-01-01
17815,Shuji,Wissmann,M,9999-01-01
17816,Toshimo,Kenevan,M,9999-01-01
17834,Zhilian,Fiutem,M,9999-01-01
17840,Tonny,Sherertz,M,9999-01-01
17841,Hilary,Ramaiah,F,9999-01-01
17849,Mandell,Varker,F,9999-01-01
17869,Xiaocheng,Prochazka,F,9999-01-01
17871,Ebbe,Hedayat,M,9999-01-01
17874,Rutger,Minakawa,M,9999-01-01
17891,Isaac,Luiz,M,9999-01-01
17900,Sakthirel,Belinskaya,M,9999-01-01
17907,Kotesh,Bernini,M,9999-01-01
17916,Sukumar,Morrin,M,9999-01-01
17925,Adamantios,Baezner,F,9999-01-01
17973,Sanjit,Beidas,M,9999-01-01
17986,Oguz,Angelopoulos,M,9999-01-01
17995,Oldrich,Vickson,F,9999-01-01
18006,Vidya,Hanabata,F,9999-01-01
18013,Jiong,Shanbhogue,F,9999-01-01
18016,Somnath,Kaminger,M,9999-01-01
18018,Sasan,Schrooten,M,9999-01-01
18020,Adhemar,Pelz,F,9999-01-01
18030,Jasminko,Brookner,F,9999-01-01
18065,Chriss,Wroclawski,M,9999-01-01
18075,Lein,Goodrum,M,9999-01-01
18080,Satyanarayana,Rosar,F,9999-01-01
18099,Kazuhiko,Fendler,M,9999-01-01
18108,Sanjai,Genin,M,9999-01-01
18123,Kristinn,Hitomi,M,9999-01-01
18130,Claudi,Cairo,M,9999-01-01
18134,Ult,Pesch,M,9999-01-01
18138,Moni,Baezner,M,9999-01-01
18155,Dayanand,Danlos,M,9999-01-01
18181,Gregory,Beerel,F,9999-01-01
18208,Demin,Irland,M,9999-01-01
18210,Mabo,Radhakrishnan,M,9999-01-01
18212,Constantino,Journel,F,9999-01-01
18223,Gully,Mitchem,M,9999-01-01
18237,Limsoon,Tramer,M,9999-01-01
18242,Shichao,Demian,F,9999-01-01
18251,Alair,Panangaden,M,9999-01-01
18261,Shridhar,Baak,M,9999-01-01
18274,Yefim,Karnin,F,9999-01-01
18297,Guther,Nastansky,M,9999-01-01
18310,Ioana,Dalton,F,9999-01-01
18316,Hongzue,Msuda,F,9999-01-01
18322,Tonia,Lueh,M,9999-01-01
18323,Oddvar,Tiemann,F,9999-01-01
18333,Munehiro,Plesums,M,9999-01-01
18375,Gian,Debuse,M,9999-01-01
18376,Wayne,Stranks,M,9999-01-01
18382,Remko,Mattern,F,9999-01-01
18393,Wuxu,Aseltine,M,9999-01-01
18401,Vidya,Itzfeldt,M,9999-01-01
18402,Bernice,Ritzmann,F,9999-01-01
18427,Kiyomitsu,Qiwen,F,9999-01-01
18438,Chiradeep,Iacovou,M,9999-01-01
18443,Florina,Swick,M,9999-01-01
18448,Rosine,Bazelow,M,9999-01-01
18450,Takahito,Hoppenstand,M,9999-01-01
18454,Eric,Anido,M,9999-01-01
18459,Shuzo,Kavanagh,F,9999-01-01
18468,Kirk,Cunliffe,F,9999-01-01
18478,Mitsuyuki,Stranks,M,9999-01-01
18503,Mechthild,Marletta,M,9999-01-01
18511,Pascal,Marzano,M,9999-01-01
18532,Joydip,Onuegbe,M,9999-01-01
18542,Tiina,Anido,M,9999-01-01
18547,Gladys,Sankaranarayanan,M,9999-01-01
18571,Xinglin,Flowers,M,9999-01-01
18573,Zongyan,Baca,F,9999-01-01
18580,Mabo,Bamford,M,9999-01-01
18581,Mitsuyuki,Ranai,F,9999-01-01
18663,Rafols,Sridhar,F,9999-01-01
18664,Itzchak,Akaboshi,F,9999-01-01
18666,Hitofumi,Baja,M,9999-01-01
18671,Shan,Nastansky,M,9999-01-01
18673,Ohad,Orlowski,M,9999-01-01
18679,Roded,Lambe,F,9999-01-01
18701,Mori,Ratnakar,F,9999-01-01
18706,Debaprosad,Schicker,M,9999-01-01
15765,Tonny,Taubenfeld,F,9999-01-01
18725,Cullen,Marchegay,F,9999-01-01
15767,Baocai,Broomell,M,9999-01-01
15769,Pranay,Oskamp,M,9999-01-01
18728,Tzvetan,Luft,F,9999-01-01
18770,Fei,Yurek,M,9999-01-01
15788,Taegyun,Deyuan,M,9999-01-01
15799,Manton,Gelosh,M,9999-01-01
15809,Mingsen,Antonisse,M,9999-01-01
18771,Domenick,Haraldson,F,9999-01-01
18775,Shay,Akazan,M,9999-01-01
15819,Magdalena,Rajcani,M,9999-01-01
15821,Aleksander,Antonakopoulos,M,9999-01-01
18784,Pohua,Hempstead,F,9999-01-01
18786,Guozhong,Veevers,M,9999-01-01
18789,Reinhold,Domenig,F,9999-01-01
18790,Florina,Rahier,F,9999-01-01
18799,Kshitij,Lunn,M,9999-01-01
15846,Bowen,Litecky,M,9999-01-01
18806,Akhilish,Petereit,M,9999-01-01
18809,Laurentiu,Munoz,M,9999-01-01
15861,Gio,Anido,F,9999-01-01
18811,Cheong,Oxenboll,F,9999-01-01
15866,Angel,Seiwald,M,9999-01-01
18817,Kristin,Xiaoshan,M,9999-01-01
15869,Guoxiang,Bala,M,9999-01-01
18833,Roded,Majewski,M,9999-01-01
15876,Munehiro,Vakili,F,9999-01-01
15877,Yannik,Kroll,M,9999-01-01
15880,Miquel,Dechter,M,9999-01-01
18835,Uwe,Lieblein,M,9999-01-01
18866,Fumiyo,Hettesheimer,M,9999-01-01
15889,Sasan,Azumi,M,9999-01-01
15892,Lunjin,Pettis,F,9999-01-01
15901,Marsja,Fargier,F,9999-01-01
15902,Kazuhide,Stille,F,9999-01-01
15905,DeForest,Petersohn,F,9999-01-01
15911,Shaibal,Viele,M,9999-01-01
19076,Hein,Ferretti,M,9999-01-01
19089,Badri,Ellozy,M,9999-01-01
19109,Jenwei,Denis,M,9999-01-01
19114,Jayson,Pietracaprina,F,9999-01-01
19120,Giri,Qiwen,F,9999-01-01
18888,Sajjan,Stassinopoulos,F,9999-01-01
19129,Bowen,Jiafu,F,9999-01-01
18890,Pasqua,Litecky,F,9999-01-01
19134,Seongbin,Bakhtari,M,9999-01-01
19147,Chaitali,Bennis,M,9999-01-01
18919,Remco,Stille,F,9999-01-01
18921,Maren,Radwan,M,9999-01-01
19151,Jeanne,Peral,M,9999-01-01
18927,Muneo,Msuda,M,9999-01-01
19154,Inderjeet,Denna,M,9999-01-01
19160,Tetsurou,Jervis,F,9999-01-01
18933,Barun,Panienski,F,9999-01-01
19162,Chinho,Fadgyas,M,9999-01-01
19192,Yinlin,Schusler,M,9999-01-01
18943,Anneli,Rando,F,9999-01-01
18946,Gio,Warwick,M,9999-01-01
18955,Ziya,Flexer,F,9999-01-01
19201,Arto,Sommen,M,9999-01-01
19205,Moto,Sinitsyn,F,9999-01-01
19206,Wanqing,Pellegrinelli,F,9999-01-01
18979,Girolamo,Fujisawa,M,9999-01-01
18980,Weiye,Kawashimo,F,9999-01-01
19209,Berhard,Encarnacion,M,9999-01-01
19244,Guenter,Vitiello,M,9999-01-01
18986,Pintsang,Babu,M,9999-01-01
18989,Goh,Quittner,M,9999-01-01
18994,Leszek,Mitsuhashi,M,9999-01-01
19006,Martina,Hempstead,F,9999-01-01
19249,Saniya,Iivonen,M,9999-01-01
19012,Gal,Panangaden,M,9999-01-01
19256,Rosita,Riexinger,M,9999-01-01
19014,Jiafu,Danecki,F,9999-01-01
19027,Ferdinand,Nanard,M,9999-01-01
19029,Khosrow,Jiang,M,9999-01-01
19031,Rosella,Pollock,F,9999-01-01
19259,Anoosh,Pelc,F,9999-01-01
19035,Fuqing,Bellone,F,9999-01-01
19036,Sampalli,Vesna,M,9999-01-01
19037,Lucien,Bernardeschi,M,9999-01-01
19268,Adit,Papastamatiou,M,9999-01-01
19042,Rosita,Levergood,F,9999-01-01
19294,IEEE,Schoegge,M,9999-01-01
19048,Nikolaus,Radhakrishnan,F,9999-01-01
19049,Breannda,Picht,M,9999-01-01
19051,Marek,Cappello,M,9999-01-01
19453,Baoqiu,Buescher,M,9999-01-01
19454,Taisook,Hutter,F,9999-01-01
19467,Mitchel,Ecklund,M,9999-01-01
19310,Bouchung,Guerreiro,M,9999-01-01
19487,Huiqun,Cannane,M,9999-01-01
19318,Xianlong,Halevi,F,9999-01-01
19328,Yannik,Smeets,F,9999-01-01
19488,Maris,Perly,M,9999-01-01
19493,Caolyn,Tramer,F,9999-01-01
19501,Kokou,Baranowski,M,9999-01-01
19503,Jaana,Papsdorf,M,9999-01-01
19329,Alair,Marletta,F,9999-01-01
19332,Changho,Khamsi,F,9999-01-01
19511,Jamaludin,Fujisaki,F,9999-01-01
19333,Sanjeeva,Schrooten,F,9999-01-01
19515,Keiichiro,Gurbaxani,F,9999-01-01
19335,Susanta,Khalid,F,9999-01-01
19518,Genta,Vieri,F,9999-01-01
19353,Mayumi,Schaar,M,9999-01-01
19356,Masato,Prenel,F,9999-01-01
19381,Xiahua,Holburn,F,9999-01-01
19543,Chaitali,Perl,M,9999-01-01
19546,Kwan,Penz,M,9999-01-01
19393,Boaz,Back,F,9999-01-01
19565,Zito,Riesenhuber,M,9999-01-01
19394,Charmane,Bahl,M,9999-01-01
19397,Arnd,Diderrich,F,9999-01-01
19406,Sakthirel,Lindenbaum,F,9999-01-01
19580,Stein,Tagansky,M,9999-01-01
19583,Edwin,Veccia,M,9999-01-01
19586,Hirochika,Minakawa,F,9999-01-01
19419,Palash,Bernardeschi,F,9999-01-01
19422,Florian,Budinsky,F,9999-01-01
19425,Xuejia,Pettey,M,9999-01-01
19602,Sandeepan,Olivero,M,9999-01-01
19621,Radhakrishnan,Albarhamtoshy,M,9999-01-01
19612,Chenxi,Erdmenger,M,9999-01-01
19616,Niranjan,Uchoa,M,9999-01-01
19617,Mircea,Landherr,M,9999-01-01
19624,Younwoo,Wolniewicz,F,9999-01-01
19629,Stepehn,Matzke,M,9999-01-01
19633,Tayeb,Nourani,F,9999-01-01
19634,Phuoc,Etalle,F,9999-01-01
19637,Dipayan,Papastamatiou,M,9999-01-01
19639,Sibyl,Terlouw,M,9999-01-01
19640,Tonny,Francisci,M,9999-01-01
19644,Jackson,Isaac,M,9999-01-01
19653,Gay,Crooks,M,9999-01-01
19661,Sangeeta,Speckmann,F,9999-01-01
19663,Sverrir,Navazio,M,9999-01-01
19665,Khalid,Zielinski,F,9999-01-01
19667,Munenori,Matzel,F,9999-01-01
19814,Subhrajyoti,Rosaz,F,9999-01-01
19669,Shem,Honiden,F,9999-01-01
19674,Mart,Varley,F,9999-01-01
19826,Fox,Christ,M,9999-01-01
19828,Dannz,Maliniak,M,9999-01-01
19675,Isamu,Herath,M,9999-01-01
19678,Xiping,Plotkin,M,9999-01-01
19839,Tadahiro,Hempstead,F,9999-01-01
19841,Adil,Straney,M,9999-01-01
19843,Mohamadou,Peir,M,9999-01-01
19708,Ortrud,Biros,M,9999-01-01
19849,Weicheng,Serre,M,9999-01-01
19709,Xiaopeng,Asmuth,M,9999-01-01
19712,Kristine,Litzler,M,9999-01-01
19874,Xuejia,Kuzuoka,M,9999-01-01
19720,Kwangyoen,Maksimenko,M,9999-01-01
19882,Thanasis,Demri,F,9999-01-01
19723,Xuejun,Magalhaes,F,9999-01-01
19724,Visit,Hasham,F,9999-01-01
19728,Candido,Ramsey,F,9999-01-01
19737,Harngdar,Cools,F,9999-01-01
19901,Tsvetan,Stasinski,F,9999-01-01
19738,Giri,Sury,M,9999-01-01
19904,Mototsugu,Rosenbaum,F,9999-01-01
19744,Aleksander,Skafidas,F,9999-01-01
19758,Rildo,Birdsall,M,9999-01-01
19766,Saeed,Munke,F,9999-01-01
19933,Taizo,Bharadwaj,F,9999-01-01
19771,Aral,Katalagarianos,F,9999-01-01
19940,Reinhard,Einsfeld,M,9999-01-01
19777,Halsur,Ferretti,M,9999-01-01
19943,Shimshon,Schoegge,F,9999-01-01
19791,Kankanahalli,Azulay,M,9999-01-01
19946,Owen,Levasseur,M,9999-01-01
19950,Jaroslava,Kusakari,M,9999-01-01
19955,IEEE,Conry,M,9999-01-01
19804,Tamiya,Benzmuller,M,9999-01-01
19996,Berni,Chinen,M,9999-01-01
19975,Mabry,Geffroy,M,9999-01-01
19982,Khatoun,Baba,F,9999-01-01
19984,Zhonghui,Taubenfeld,M,9999-01-01
20006,Geoff,Birnbaum,F,9999-01-01
20013,Jaewoo,Lanphier,F,9999-01-01
20022,Felicidad,Bellone,M,9999-01-01
20024,Martine,Kambil,M,9999-01-01
20037,Tse,VanScheik,M,9999-01-01
20039,Udo,Harbusch,F,9999-01-01
20181,Thodoros,Wegerle,M,9999-01-01
20042,Margareta,Munck,F,9999-01-01
20186,Jianhua,Narahari,M,9999-01-01
20043,Chikara,Adachi,M,9999-01-01
20189,Mark,Nanard,M,9999-01-01
20055,Hairong,Swiss,M,9999-01-01
20059,Pranay,Panwar,M,9999-01-01
20218,Ioana,Gihr,M,9999-01-01
20060,Chrisa,Attimonelli,F,9999-01-01
20063,Guttorm,Carrere,F,9999-01-01
20222,Baziley,Rettelbach,M,9999-01-01
20065,Mana,Onuegbe,F,9999-01-01
20068,Masali,Rouquie,M,9999-01-01
20069,Guenter,Huhdanpaa,F,9999-01-01
20075,Mikhail,Oberman,F,9999-01-01
20245,Halsur,Fujisawa,F,9999-01-01
20251,Cristinel,Unno,M,9999-01-01
20091,Janalee,Bach,M,9999-01-01
20259,Yannik,Bratten,F,9999-01-01
20265,Amalendu,Willoner,M,9999-01-01
20266,Ekawit,Kakkad,M,9999-01-01
20117,Yoshimitsu,Hanabata,M,9999-01-01
20284,Monique,Parascandalo,F,9999-01-01
20305,Gou,Birnbaum,F,9999-01-01
20119,Josyula,Shigei,M,9999-01-01
20316,Kellie,Krybus,M,9999-01-01
20121,Oldrich,Bazelow,M,9999-01-01
20148,Ibibia,Polupanov,M,9999-01-01
20325,Katsuyuki,England,M,9999-01-01
20334,Miquel,Frijda,F,9999-01-01
20336,Magy,Wolniewicz,F,9999-01-01
20339,Masami,Jumpertz,F,9999-01-01
20346,Jeong,Antonakopoulos,M,9999-01-01
20159,Isamu,Valiente,F,9999-01-01
20358,Arve,Peir,M,9999-01-01
20169,Gil,Zuberek,M,9999-01-01
20170,Emdad,Himler,M,9999-01-01
20171,Kazuhira,Murtha,M,9999-01-01
20548,Edwin,Bugrara,M,9999-01-01
20367,Bernt,Takanami,M,9999-01-01
20368,Denis,Samarati,F,9999-01-01
20392,Terresa,Sidje,M,9999-01-01
20402,Szabolcs,Shrader,M,9999-01-01
20403,Rildo,Reinhard,M,9999-01-01
20407,Pranas,Genther,F,9999-01-01
20408,Debatosh,Smailagic,M,9999-01-01
20425,True,Schapiro,F,9999-01-01
20435,Oguz,Homond,M,9999-01-01
20436,Rasiah,Kavraki,M,9999-01-01
20450,Abdelwaheb,Binkley,M,9999-01-01
20454,Nidapan,Gunderson,M,9999-01-01
20456,Sigeru,Highland,F,9999-01-01
20489,Boguslaw,Garrabrants,M,9999-01-01
20490,Soenke,Douceur,M,9999-01-01
20494,Lucien,Pagter,M,9999-01-01
20498,Suvo,Gini,M,9999-01-01
20528,Dines,Bednarek,F,9999-01-01
20530,Nevio,Katiyar,M,9999-01-01
20534,Rosita,Kalloufi,M,9999-01-01
20545,Woody,Chaudhury,M,9999-01-01
20550,Koichi,Kabayashi,M,9999-01-01
20558,Toong,Panangaden,M,9999-01-01
20585,Bernd,Butterworth,M,9999-01-01
20586,Akeel,Clouatre,F,9999-01-01
20602,Martins,Dratva,M,9999-01-01
20751,Nitsan,Zyda,F,9999-01-01
20755,Jungsoon,Szilard,F,9999-01-01
20757,Ingemar,Taubman,M,9999-01-01
20606,Marjo,Speer,F,9999-01-01
20765,Steve,Viele,F,9999-01-01
20766,Chenyi,Conry,M,9999-01-01
20621,Arumugam,Navazio,F,9999-01-01
20624,Xiong,Nanard,M,9999-01-01
20793,Pranav,Luft,M,9999-01-01
20794,Shaz,Rathonyi,M,9999-01-01
20625,Uno,Cusworth,F,9999-01-01
20626,Hercules,Varman,F,9999-01-01
20631,Masaki,Heiserman,M,9999-01-01
20813,Srinidhi,Sinicrope,F,9999-01-01
20635,Fumino,Baja,F,9999-01-01
20820,Otilia,DeMori,M,9999-01-01
20828,Brewster,Sewelson,F,9999-01-01
20636,Hsiangchu,Collavizza,F,9999-01-01
20836,Jingling,Alameldin,M,9999-01-01
20651,Alexius,Vickson,M,9999-01-01
20666,Shushma,Linares,M,9999-01-01
20857,Jinxi,Werthner,M,9999-01-01
20860,Szabolcs,Michaels,F,9999-01-01
20674,Maria,Avouris,M,9999-01-01
20881,Duangkaew,Hainaut,M,9999-01-01
20693,Yefim,Flasterstein,M,9999-01-01
20903,Yagil,Kemmerer,F,9999-01-01
20708,Aemilian,Arlazarov,F,9999-01-01
20716,Nikolaos,Basart,F,9999-01-01
20728,Billie,Sessa,M,9999-01-01
21109,Lech,Chenoweth,F,9999-01-01
20923,Menkae,Miara,M,9999-01-01
20929,Along,Hebden,M,9999-01-01
20958,Ashish,Eiron,F,9999-01-01
20964,Clyde,Erez,F,9999-01-01
20965,Tadanori,Bahl,F,9999-01-01
20968,Nimmagadda,Rijsenbrij,F,9999-01-01
20974,Hisao,Yavatkar,M,9999-01-01
20979,Pradeep,Kumaresan,M,9999-01-01
21110,Shaowei,Solares,M,9999-01-01
20987,Domenick,Rabejac,F,9999-01-01
21127,Ziyad,Coorg,M,9999-01-01
21007,Christfried,Junet,F,9999-01-01
21133,Carrsten,Brizzi,M,9999-01-01
21011,Demin,Zedlitz,M,9999-01-01
21019,Oksana,Brodie,F,9999-01-01
21138,Niteen,Haraldson,F,9999-01-01
21143,Mayumi,Hennings,M,9999-01-01
21037,Kensei,Casley,M,9999-01-01
